wiring,config,psnr,ssim
W5f1a55b6,C202dd820,36.2549,0.962698
W5f1a55b6,Ceff8df75,43.2335,0.982687
W5f1a55b6,C5f43b1c2,39.2586,0.980572
W5f1a55b6,C10296b81,40.8645,0.981187
W5f1a55b6,C49927c19,44.5294,0.989277
W5f1a55b6,C69979280,38.9957,0.976404
W5f1a55b6,C4e810eaa,38.9102,0.980798
W5f1a55b6,C436d4247,47.9911,0.993083
W5f1a55b6,C19668872,41.2611,0.97805
W5f1a55b6,C737d0f44,43.1834,0.98777
W5f1a55b6,C822a2fbf,44.7548,0.989501
W5f1a55b6,C49cf0ae3,43.2441,0.982181
W5f1a55b6,C4f129dfe,48.3938,0.993123
W5f1a55b6,Ca94b13d5,45.5956,0.991068
W5f1a55b6,Cdab57d38,44.5833,0.991729
W5f1a55b6,C064d9105,39.6645,0.976187
W5f1a55b6,C771edd32,47.6495,0.992591
W5f1a55b6,C75d3178e,44.5887,0.98475
W5f1a55b6,Ccc7bf498,45.3416,0.991852
W5f1a55b6,C7ba63f0d,45.5177,0.991364
W5f1a55b6,C583f1150,42.2573,0.981281
W5f1a55b6,Cdc325df2,41.9542,0.985832
W5f1a55b6,C155e2ddf,48.6948,0.995703
W5f1a55b6,C13a83bdf,41.8792,0.985315
W5f1a55b6,C31292b86,37.1107,0.974705
W5f1a55b6,C778b8331,49.7683,0.995752
W5f1a55b6,C54eafc36,41.9818,0.980117
W5f1a55b6,C03c858a4,37.8931,0.969791
W5f1a55b6,C870a841a,36.5822,0.945894
W5f1a55b6,C85c42dc4,43.2525,0.986105
W5f1a55b6,C97cf1dbe,37.5063,0.941941
W5f1a55b6,C6d38e399,43.3942,0.983634
W5f1a55b6,Ceb6965d4,29.1592,0.969136
W5f1a55b6,C73b5a929,42.668,0.983786
W5f1a55b6,C26977569,36.1364,0.938924
W5f1a55b6,Cd24f1cfe,32.449,0.888134
W5f1a55b6,C184ff4fa,43.1614,0.98496
W5f1a55b6,Cda794662,25.7358,0.852004
W5f1a55b6,Cfcfa5291,44.8186,0.985283
W5f1a55b6,C76939aa4,39.6286,0.973821
W5f1a55b6,Cec9be9d3,37.086,0.961242
W5f1a55b6,C418e5b18,42.2459,0.979956
W5f1a55b6,C2ca2bd04,27.9581,0.921095
W5f1a55b6,C822f84dc,43.8922,0.985416
W5f1a55b6,Ce0ee4f08,46.5512,0.995011
W5f1a55b6,C54ae2a5f,42.1066,0.988884
W5f1a55b6,C06e43e3b,27.8554,0.933186
W5f1a55b6,C8648b932,43.4454,0.98761
W5f1a55b6,C0678b172,42.1186,0.987027
W5f1a55b6,C558c74db,43.9086,0.984156
W5f1a55b6,Cb97fcd2b,36.1671,0.954255
W5f1a55b6,C4e9734aa,41.693,0.983768
W5f1a55b6,C90d9c673,34.1005,0.928876
W5f1a55b6,C20b37770,49.0439,0.996051
W5f1a55b6,Ca3205555,37.6714,0.96064
W5f1a55b6,C6f536cbf,38.758,0.974714
W5f1a55b6,C12361e2a,50.5343,0.997149
We81dc29b,C69cca815,37.7288,0.967906
We81dc29b,C1f2b466a,40.1167,0.979713
We81dc29b,C44a3c2a7,44.8516,0.989607
We81dc29b,C3a1b9909,42.0891,0.988254
We81dc29b,Cf9c6a0e6,37.6704,0.979738
We81dc29b,Cd59c00dc,43.2279,0.986444
We81dc29b,C70196c21,37.8184,0.967077
We81dc29b,Cd7bc89b6,48.1766,0.994418
We81dc29b,C23f5eb2a,46.3825,0.991331
We81dc29b,Ce4a8f5d0,29.3963,0.972604
We81dc29b,C668c653a,34.9369,0.939334
We81dc29b,C457968de,46.5803,0.990838
We81dc29b,Cca3c7279,41.6046,0.982895
We81dc29b,C4882bd69,45.8163,0.992658
We81dc29b,Cba8f5b95,53.0051,0.997402
We81dc29b,Ce2474e79,36.9171,0.969393
We81dc29b,C0ae87910,41.3779,0.989526
We81dc29b,C4d1a8823,45.3769,0.987931
We81dc29b,Ca11be702,41.4267,0.97845
We81dc29b,C9e688527,47.5847,0.992927
We81dc29b,C78e6776a,44.891,0.990417
We81dc29b,C73304348,45.1671,0.988934
We81dc29b,Ca57798bd,36.0429,0.968414
We81dc29b,C7c901e5e,42.7722,0.9844
We81dc29b,C0b455628,48.0091,0.996071
We81dc29b,C25d17629,46.1937,0.992388
We81dc29b,C1572da1c,29.6478,0.972039
We81dc29b,Cdc60fba1,34.8475,0.956264
We81dc29b,Cd632f45e,38.7618,0.973661
We81dc29b,C5cda460c,43.8694,0.989015
We81dc29b,C3fbb49c1,50.105,0.996405
We81dc29b,Cfc13fef7,42.5988,0.985244
We81dc29b,C326adf9b,42.2263,0.980701
We81dc29b,Ca872a44a,44.4101,0.990291
We81dc29b,Cdec5333a,37.4822,0.935466
We81dc29b,C0eba619f,38.7846,0.978681
We81dc29b,C20c9769c,51.7705,0.996512
We81dc29b,C3dd58bc5,48.4344,0.995034
We81dc29b,C5725c03c,36.6874,0.945327
We81dc29b,C404d6f1a,38.5283,0.975419
We81dc29b,C08e18fa6,42.284,0.988667
We81dc29b,C92f452a0,42.3753,0.983718
We81dc29b,C6e63c7c8,28.4432,0.904864
We81dc29b,C74032fe7,33.9301,0.976873
We81dc29b,C3777710b,45.7531,0.991681
We81dc29b,C3bbac3d6,44.7387,0.990897
We81dc29b,C415c34bd,46.912,0.992712
We81dc29b,C3f72f1d2,37.7763,0.974596
We81dc29b,Cef2e4a41,47.5466,0.992213
We81dc29b,Ca816ba00,42.1881,0.98077
We81dc29b,Cc08cdee0,39.3086,0.977653
We81dc29b,Cd3480294,35.8116,0.93502
We81dc29b,C7ee027b7,44.6086,0.987134
We81dc29b,C29c8db5b,36.1127,0.964322
We81dc29b,Cd26b459e,50.5111,0.997026
We81dc29b,Cc445867c,44.2285,0.986456
We81dc29b,Cecfb4439,44.6575,0.990061
We81dc29b,C5bc44f0b,49.4356,0.995725
We81dc29b,C8978ec23,47.2846,0.994867
We81dc29b,Ce1e9f2b7,41.7692,0.98786
We81dc29b,Ccf936f18,44.6792,0.986091
We81dc29b,C8ea728cb,45.7164,0.992442
We81dc29b,Ca5c7b390,40.353,0.980198
We81dc29b,Cd95d8885,33.9757,0.931904
We81dc29b,C5083dadc,42.3015,0.985513
We81dc29b,C1fa8e367,48.0511,0.993259
We81dc29b,Ca47ff895,34.957,0.944911
We81dc29b,Cd97c9950,40.0524,0.971539
We81dc29b,C63816a0a,47.2635,0.993893
We81dc29b,C1fba6aa0,42.5002,0.982539
We81dc29b,C2088f0f3,35.7147,0.938766
We81dc29b,C756cbb72,33.0585,0.885059
We81dc29b,C3b59c17b,41.3754,0.983704
We81dc29b,Cd939f954,45.4797,0.989979
We81dc29b,Cec0fc6e4,42.5064,0.985713
We81dc29b,C2e64a469,48.1073,0.99436
We81dc29b,C5b754a0c,53.5416,0.997692
We81dc29b,Ca98ab741,44.2897,0.987749
We81dc29b,C6a20944c,47.6552,0.993545
We81dc29b,C872bec6c,44.3121,0.98958
We81dc29b,Ced5a66e4,37.4669,0.950672
We81dc29b,C1fac6ce1,38.6843,0.978414
We81dc29b,C9813a74b,49.6231,0.994897
We81dc29b,C85b5b386,45.0595,0.988895
We81dc29b,C6f657857,45.5641,0.991864
We81dc29b,C0424bc87,33.8439,0.93672
We81dc29b,C95cc3eb1,44.1056,0.989365
We81dc29b,C54dcbdeb,29.1233,0.898904
We81dc29b,C7bf5403f,48.734,0.993798
We81dc29b,C076fc0a0,43.7531,0.989312
We81dc29b,C2e439bb4,43.4712,0.986827
We81dc29b,Ce590609a,50.2357,0.996537
We81dc29b,Cc97be5fd,49.7383,0.994975
We81dc29b,Cd3943907,38.3014,0.979189
We81dc29b,C0903a7d2,39.9152,0.972854
We81dc29b,Cf67a71f1,44.5121,0.985097
We81dc29b,C8b948e7d,40.4882,0.978024
We81dc29b,C2ee097ed,44.8828,0.989666
We81dc29b,Ce72d0c6f,37.3099,0.971987
We81dc29b,C22d3f7c2,34.9538,0.947179
W614caf0e,C7edacc34,42.2209,0.981911
W614caf0e,Cc64a87bc,45.3693,0.991048
W614caf0e,C0b8ce1f3,42.0488,0.986266
W614caf0e,Ce56aa24f,50.2624,0.995521
W614caf0e,Cd18e0cf1,42.0886,0.985669
W614caf0e,C6713b1fa,49.3756,0.996794
W614caf0e,Ceb50d57f,47.2941,0.992316
W614caf0e,C8e168c8f,41.1043,0.982456
W614caf0e,Ce9fba8a7,43.4244,0.983955
W614caf0e,Cc5b73768,44.3053,0.989886
W614caf0e,Cbcd24ffd,37.1293,0.952173
W614caf0e,C3c50b9db,46.4048,0.992246
W614caf0e,C3a51cdbb,44.4366,0.991931
W614caf0e,C481e647a,38.3016,0.969285
W614caf0e,C7ffd34e7,37.8191,0.965068
W614caf0e,C1e6983b5,46.4331,0.991993
W614caf0e,Cc6d448fc,51.4984,0.996991
W614caf0e,Cbada7dce,40.9533,0.976787
W614caf0e,C8980699b,45.9878,0.992041
W614caf0e,Cb034eef3,47.3677,0.995306
W614caf0e,C3db7a473,27.8756,0.929358
W614caf0e,Ced6e5ae7,44.3243,0.991643
W614caf0e,C0af63d33,44.0128,0.988097
W614caf0e,Cbff6477f,44.5148,0.989473
W614caf0e,Cf8e31a21,36.8039,0.945707
W614caf0e,C26758199,44.9526,0.9906
W614caf0e,C45e73678,35.9998,0.946556
W614caf0e,Ced47c1fc,43.4863,0.98374
W614caf0e,C6776a9cf,42.6926,0.981007
W614caf0e,Cd1a1a2b6,40.556,0.984054
W614caf0e,Cbb7aa474,37.8608,0.942893
W614caf0e,C665ea414,43.5397,0.985864
W614caf0e,C8f8f96c6,41.7995,0.98365
W614caf0e,Cab8ff5e2,28.1764,0.953243
W614caf0e,C3a6cae56,45.5742,0.993467
W614caf0e,C749055b7,38.1169,0.980726
W614caf0e,Cf0f401b9,51.343,0.996725
W614caf0e,Cc8651e8f,37.2526,0.950141
W614caf0e,C1adaaee5,28.4136,0.828238
W614caf0e,C8b0a6895,34.187,0.895288
W614caf0e,C0e05da16,41.3646,0.984293
W614caf0e,C820747a0,43.2522,0.990553
W614caf0e,C5140a5c4,40.9627,0.981929
W614caf0e,C3579cf51,41.0424,0.983551
W614caf0e,Cbe510ce2,38.9031,0.975835
W614caf0e,C0b104f1e,44.8984,0.992862
W614caf0e,C8468f024,49.9512,0.995543
W614caf0e,Cef64b344,42.4693,0.983871
W614caf0e,C53facaac,40.8726,0.972649
W614caf0e,Cec582bba,47.1493,0.994449
W614caf0e,Cb83211ab,35.0084,0.967184
W614caf0e,Ce7798f44,44.004,0.987221
W614caf0e,C075bbbe4,36.4959,0.953009
W614caf0e,C303cb8a3,41.1774,0.978577
W614caf0e,Cf438b379,37.8714,0.95331
W614caf0e,Cb3a55be4,44.0456,0.985837
W614caf0e,Ce379b829,38.5706,0.962685
W614caf0e,C6be5ea72,37.2125,0.954076
W614caf0e,Ca9c18755,40.6834,0.980801
W614caf0e,C33365772,47.2347,0.993756
W614caf0e,C34ec3cf7,38.5785,0.97359
W614caf0e,C52bec182,49.7048,0.995829
W614caf0e,C1b2f35c8,36.7807,0.958999
W614caf0e,C071ee5ab,39.8701,0.98956
W614caf0e,C1bd25a4f,38.0309,0.964691
W614caf0e,Ce0349d2e,46.8556,0.992501
W614caf0e,C765bbffd,37.1594,0.932785
W614caf0e,C1688471c,44.8227,0.989459
W614caf0e,Cbdd1a75e,43.6008,0.989433
W614caf0e,C01f17af9,50.2552,0.995963
W614caf0e,C3022859b,43.7742,0.988104
W614caf0e,C19cd3086,51.8432,0.997469
W614caf0e,C711419dd,53.8806,0.998111
W614caf0e,C869d8c99,37.2173,0.955878
W614caf0e,C2ef6a2aa,38.9276,0.971766
W614caf0e,C4b3ab3a5,37.6303,0.949861
W614caf0e,Cc8cedca4,29.5167,0.968291
W614caf0e,Caffab4b2,43.2959,0.988809
W614caf0e,Ce6f44b1b,52.4173,0.997273
W614caf0e,C8c537cdf,37.0313,0.948458
W614caf0e,C17753e10,37.5744,0.950848
W614caf0e,C79f1e25c,44.2305,0.988672
W614caf0e,Ccb398809,50.0173,0.996082
W614caf0e,C83e8f118,36.7866,0.963592
W614caf0e,C673151ce,43.0756,0.989935
W614caf0e,C7ca5ae45,42.8043,0.984066
W614caf0e,Cf59e74b3,36.2236,0.932645
W614caf0e,C82740b99,39.7702,0.984795
W614caf0e,Cc968d02c,43.283,0.989949
W614caf0e,C51660fa8,37.4743,0.974938
W614caf0e,C45b5553f,36.6202,0.935881
W614caf0e,Cf4bed265,36.9033,0.955258
W614caf0e,Cfab5d2cf,43.8198,0.98891
W614caf0e,C73e9ee6d,37.237,0.952287
W614caf0e,C0126c5f2,41.6234,0.986666
W614caf0e,Cf6508c78,25.9797,0.810041
W614caf0e,Ca85e163c,43.9727,0.984965
W614caf0e,C31d144be,43.7465,0.985029
W614caf0e,C56ad5a2d,36.9174,0.929761
W614caf0e,C52440753,37.3885,0.950536
W7465e7f0,C3a7e021a,41.4844,0.986997
W7465e7f0,C0d4e2cbc,30.2672,0.862386
W7465e7f0,C6eb4eee9,34.1488,0.88473
W7465e7f0,C9fc5f5bb,42.4145,0.977505
W7465e7f0,Cc42120be,35.9759,0.96075
W7465e7f0,Ca33c84eb,52.0421,0.997183
W7465e7f0,Ce194e918,45.1655,0.990478
W7465e7f0,C93374346,43.7805,0.991489
W7465e7f0,C90749d29,42.7631,0.985475
W7465e7f0,Cb99883d2,42.3584,0.985767
W7465e7f0,C4b74210c,53.1512,0.99756
W7465e7f0,Cb984b12b,43.5364,0.991364
W7465e7f0,C1a28f72d,36.7556,0.972822
W7465e7f0,C0596995f,35.1688,0.934641
W7465e7f0,C62824d79,35.7445,0.941799
W7465e7f0,C6ea75aa4,49.5429,0.995001
W7465e7f0,C7591c982,47.0099,0.992165
W7465e7f0,C5ed1f2b9,37.8934,0.984896
W7465e7f0,Cf82ea04c,41.5,0.986862
W7465e7f0,Cd31aef58,38.1774,0.965647
W7465e7f0,C94a2d89f,51.898,0.99706
W7465e7f0,C889d81c8,37.4338,0.949682
W7465e7f0,C3d28744f,36.1388,0.941968
W7465e7f0,C5351a17d,42.3384,0.981705
W7465e7f0,Cbae60978,49.6354,0.994956
W7465e7f0,C01d238b6,47.4697,0.994932
W7465e7f0,Cb21e7d8e,44.277,0.985281
W7465e7f0,C8fe2869c,46.5432,0.993458
W7465e7f0,Cc7b2d48c,46.1156,0.991412
W7465e7f0,Cd8e57294,47.6371,0.993206
W7465e7f0,C45464489,51.7201,0.996688
W7465e7f0,Cb76cc15a,47.8434,0.994705
W7465e7f0,Cb941eacd,51.7948,0.996954
W7465e7f0,C21ba9d55,44.3166,0.988666
W7465e7f0,C85b9bd83,42.5033,0.979982
W7465e7f0,C99082bf1,43.6581,0.988707
W7465e7f0,Ceae991b0,44.1761,0.983852
W7465e7f0,C292dec24,48.7205,0.995038
W7465e7f0,C1d4ef8e8,38.1417,0.961685
W7465e7f0,C54612f48,42.626,0.985701
W7465e7f0,C817fad2a,40.7502,0.98737
W7465e7f0,C457150d3,27.1121,0.950308
W7465e7f0,Cb07219a5,39.7257,0.979277
W7465e7f0,Cfc2280a6,37.2092,0.941353
W7465e7f0,Ce90a4940,45.5431,0.988322
W7465e7f0,C7574f451,36.1847,0.964047
W7465e7f0,C3aed8b1b,36.0505,0.938804
W7465e7f0,C2fe4afbb,39.5053,0.980783
W7465e7f0,Ccfea76c8,28.4604,0.896735
W7465e7f0,C75b2f1e4,49.3033,0.995378
W7465e7f0,C85212b5a,38.203,0.980193
W7465e7f0,C920f93a9,46.7606,0.995231
W7465e7f0,Cd3efc41a,47.6024,0.993425
W7465e7f0,Ccd73c1d2,32.7077,0.910043
W7465e7f0,C08c1889e,40.8779,0.979315
W7465e7f0,C8997ff9a,36.9787,0.939431
W7465e7f0,C80c92568,49.1508,0.994752
W7465e7f0,C7828eed0,36.6527,0.942106
W7465e7f0,Ceaab0141,43.5865,0.982638
W7465e7f0,Ce42087a6,43.0806,0.980797
W7465e7f0,Ca548e9cb,35.1966,0.971544
W7465e7f0,C35b3734a,43.8172,0.984969
W7465e7f0,Cd4858009,45.5549,0.987149
W7465e7f0,C6a0757e1,41.4003,0.983834
W7465e7f0,C2cc6a8a0,28.1399,0.9101
W7465e7f0,C5953ae2e,47.2553,0.993133
W7465e7f0,C6bf299ce,42.6638,0.989401
W7465e7f0,Cc7e31396,36.6991,0.966875
W7465e7f0,C6ad75ee0,38.0033,0.961064
W7465e7f0,C6a102fe2,45.6121,0.988979
W7465e7f0,C5966e27a,42.0349,0.984004
W7465e7f0,Cc1d2202d,49.6479,0.994686
W7465e7f0,C66622642,43.2925,0.987386
W7465e7f0,C149d46ee,45.9567,0.98877
W7465e7f0,C4ec141cc,39.3511,0.974746
W7465e7f0,Cb6625926,28.5395,0.913181
W7465e7f0,C92da5a86,45.0413,0.989255
W7465e7f0,C6d756259,36.8457,0.948949
W7465e7f0,C75fb96a4,37.1493,0.97517
W7465e7f0,C26b6754b,42.412,0.987855
W7465e7f0,Cf7d17719,42.7933,0.98255
W7465e7f0,Cf7289306,43.7873,0.991166
W7465e7f0,C7b6dacbe,43.96,0.989998
W7465e7f0,Ca294b1dd,38.313,0.980338
W7465e7f0,C187b90dc,36.4399,0.960819
W7465e7f0,C72b22b4f,44.6862,0.986615
W7465e7f0,C21d5632c,32.4526,0.911407
W7465e7f0,C772c9e01,48.1086,0.996628
W7465e7f0,C07663154,48.236,0.995138
W7465e7f0,Cc0390871,42.8177,0.982998
W7465e7f0,C27b8ee2f,36.9786,0.969992
W7465e7f0,C3765c802,34.2078,0.925442
W7465e7f0,Cf6cbf62b,52.8199,0.99748
W7465e7f0,C1f707174,50.6186,0.996106
W7465e7f0,C3d7615da,35.3439,0.977735
W7465e7f0,Cc54d95c0,45.2696,0.98679
W7465e7f0,Cd218fc11,53.9471,0.99777
W7465e7f0,Cebd37ec4,28.6849,0.905971
W7465e7f0,Cb3a3bb2a,32.3614,0.951682
W7465e7f0,C2e39b31f,48.2967,0.995667
Wafa1f7c5,C4f0d6cb9,42.5725,0.982156
Wafa1f7c5,Ce9efa3a4,44.0015,0.991971
Wafa1f7c5,Ca02ce88d,35.133,0.955382
Wafa1f7c5,Cf56f9dc1,36.0206,0.969632
Wafa1f7c5,Ca2c70d91,38.7231,0.980932
Wafa1f7c5,C3a63c268,42.6365,0.982715
Wafa1f7c5,C2c2fde3b,42.3772,0.981547
Wafa1f7c5,C459fd682,49.8123,0.995813
Wafa1f7c5,Cca664a20,38.9926,0.974214
Wafa1f7c5,C6b956c47,45.4624,0.989052
Wafa1f7c5,Cca486375,37.9937,0.97306
Wafa1f7c5,Cad730000,35.8273,0.989043
Wafa1f7c5,C3141e92c,45.3193,0.9918
Wafa1f7c5,C8feb03b7,41.348,0.973867
Wafa1f7c5,C306dc049,39.9138,0.974584
Wafa1f7c5,Cc8557300,41.9085,0.980226
Wafa1f7c5,C784815f5,48.351,0.994648
Wafa1f7c5,Cd05588dd,37.6171,0.965329
Wafa1f7c5,C645dd062,49.938,0.997072
Wafa1f7c5,C5b8170ea,38.157,0.971468
Wafa1f7c5,C6f93a5dd,45.1692,0.987358
Wafa1f7c5,Cbe9af1b2,47.6151,0.993758
Wafa1f7c5,Ce6bdc515,46.2305,0.989177
Wafa1f7c5,C96647aa3,35.544,0.93554
Wafa1f7c5,C68384611,37.6294,0.974129
Wafa1f7c5,C543806a0,52.9103,0.997432
Wafa1f7c5,C40eb2ea1,28.4096,0.902633
Wafa1f7c5,C4b6cb1e7,37.0806,0.962198
Wafa1f7c5,C18536bbe,44.0517,0.98846
Wafa1f7c5,C5a790b5d,44.1358,0.995299
Wafa1f7c5,Ca8810df9,42.9417,0.98136
Wafa1f7c5,Cb8837d0f,49.9642,0.995553
Wafa1f7c5,C14f62699,38.1253,0.971692
Wafa1f7c5,C687a07c8,44.234,0.985545
Wafa1f7c5,C3dff972c,39.596,0.981031
Wafa1f7c5,Cceb06ff1,49.8511,0.995497
Wafa1f7c5,C3abdbcae,46.7896,0.992258
Wafa1f7c5,C200dcd97,39.9269,0.975731
Wafa1f7c5,C09f1726b,42.138,0.986993
Wafa1f7c5,C0f21c169,46.8805,0.994664
Wafa1f7c5,C248180e2,37.3637,0.959459
Wafa1f7c5,Cd9c21170,38.1019,0.971763
Wafa1f7c5,C2bc3824e,44.9204,0.990239
Wafa1f7c5,Ca390a942,42.7717,0.983799
Wafa1f7c5,C3998f6b1,41.5066,0.976253
Wafa1f7c5,C0ae2f750,37.8977,0.954788
Wafa1f7c5,C9448cbce,43.4106,0.982844
Wafa1f7c5,C014e9ea0,47.3885,0.995114
Wafa1f7c5,Cf35c619c,32.7682,0.958805
Wafa1f7c5,Ce956967b,28.1671,0.902884
Wafa1f7c5,Cdc399c7f,36.5163,0.929566
Wafa1f7c5,Cb8907c53,47.5528,0.996115
Wafa1f7c5,C62fc3fac,38.0416,0.977167
Wafa1f7c5,Ca5a85026,36.9003,0.926873
Wafa1f7c5,C54aa4cc4,42.5892,0.986908
Wafa1f7c5,Caddcff75,40.9686,0.980807
Wafa1f7c5,Cfd80aa93,38.3845,0.978923
Wafa1f7c5,C7cc62765,49.1688,0.995207
Wafa1f7c5,C96efe83a,48.2465,0.996456
Wafa1f7c5,C0c383ccf,36.1219,0.939529
Wafa1f7c5,C6ebb50a9,45.0464,0.990512
Wafa1f7c5,Cf5aaceaf,41.186,0.977307
Wafa1f7c5,C136bcf61,42.9379,0.988974
Wafa1f7c5,C62d77dca,44.9256,0.987189
Wafa1f7c5,C703d140c,36.849,0.964007
Wafa1f7c5,C8c563c75,48.4299,0.994694
Wafa1f7c5,C24e019a3,42.1501,0.981495
Wafa1f7c5,C49426828,53.3422,0.997653
Wafa1f7c5,C231c4f21,42.2949,0.987458
Wafa1f7c5,C25e8d807,36.4195,0.960892
Wafa1f7c5,C0763d920,36.9615,0.968229
Wafa1f7c5,C2ef4dc23,42.068,0.97796
Wafa1f7c5,Cbc592a4a,41.6522,0.987679
Wafa1f7c5,C385038e5,49.4615,0.996705
Wafa1f7c5,C413b54b8,28.3464,0.897744
Wafa1f7c5,Cb4733eb9,38.7651,0.974249
Wafa1f7c5,C75ce1eed,43.7036,0.990482
Wafa1f7c5,C128268fd,41.9584,0.975915
Wafa1f7c5,C943d7c59,44.7481,0.988762
Wafa1f7c5,Ce8c567cd,33.1554,0.896435
Wafa1f7c5,Cb20474ee,41.3519,0.982384
Wafa1f7c5,Cd7b90058,41.3761,0.976136
Wafa1f7c5,C969d6c98,40.1663,0.979428
Wafa1f7c5,C7bace850,38.2812,0.976064
Wafa1f7c5,C6fb9d697,41.0572,0.980089
Wafa1f7c5,C84c5f3f5,43.9604,0.98456
Wafa1f7c5,Cce8401b8,36.7954,0.967997
Wafa1f7c5,C149715f3,28.4124,0.899637
Wafa1f7c5,C29d2863b,39.1129,0.974286
Wafa1f7c5,Cea3064c7,43.0068,0.987503
Wafa1f7c5,C0ad7f5b0,47.5575,0.995502
Wafa1f7c5,C33b98127,46.4456,0.992438
Wafa1f7c5,C0e6e0df3,43.8283,0.985529
Wafa1f7c5,C0c686ad1,43.4787,0.990589
Wafa1f7c5,C8db8ea79,33.1402,0.938746
Wafa1f7c5,C4a9a2197,45.7861,0.991714
Wafa1f7c5,C84e3138e,47.6386,0.992471
Wafa1f7c5,Ce67c9403,47.798,0.993617
Wafa1f7c5,C1792940f,37.5103,0.977185
Wafa1f7c5,Ce2f1c1bc,48.2116,0.995012
Wef5c7456,Cad33f899,35.0978,0.96089
Wef5c7456,C590ca971,34.6671,0.919227
Wef5c7456,Cbad168a9,44.212,0.99158
Wef5c7456,C94fbcd04,42.1026,0.98709
Wef5c7456,C06fc1daf,29.0362,0.971485
Wef5c7456,C6ba6019e,44.9516,0.992727
Wef5c7456,C8c28fceb,45.2826,0.993009
Wef5c7456,C038a3c10,41.4671,0.984032
Wef5c7456,C1bc5ec89,46.5642,0.99573
Wef5c7456,C24c434d3,43.4744,0.987133
Wef5c7456,C8251b3ef,37.151,0.9643
Wef5c7456,Cc117d53a,39.9255,0.981227
Wef5c7456,Cb885b6f9,43.0483,0.98621
Wef5c7456,C65ebf227,34.712,0.925534
Wef5c7456,C43f74632,34.307,0.927934
Wef5c7456,C34097924,42.1537,0.983215
Wef5c7456,C284ffde9,39.1214,0.978239
Wef5c7456,Ccb3684f1,46.7754,0.994203
Wef5c7456,C86b8ef48,43.4649,0.98743
Wef5c7456,Cfd01a2ca,45.3449,0.991964
Wef5c7456,C2d04cd8a,37.4937,0.970047
Wef5c7456,C899ac027,42.5324,0.985604
Wef5c7456,Cde89ba67,42.9966,0.98716
Wef5c7456,Ca38253ee,43.3891,0.988473
Wef5c7456,C65d44c76,36.7939,0.960147
Wef5c7456,C451025c1,45.1535,0.993452
Wef5c7456,Cccd28184,43.1899,0.991503
Wef5c7456,C2b81e97f,41.5467,0.97957
Wef5c7456,C92534c7e,41.5659,0.984468
Wef5c7456,C846eb103,34.9147,0.959736
Wef5c7456,C04704a65,42.1377,0.987793
Wef5c7456,C0282a836,36.72,0.940422
Wef5c7456,Cc5e4092a,46.11,0.992503
Wef5c7456,C2b470304,42.235,0.991523
Wef5c7456,Ce2d267b1,44.6074,0.991457
Wef5c7456,Cdc33f15f,40.6299,0.978258
Wef5c7456,Ca5719d09,36.1774,0.935691
Wef5c7456,C645196b6,47.3849,0.996697
Wef5c7456,C53ca59fd,43.2756,0.987536
Wef5c7456,C466c4149,43.7243,0.990342
Wef5c7456,C2a08b1d7,36.3974,0.936482
Wef5c7456,C28fde6fb,41.2731,0.977675
Wef5c7456,C0abf7e9d,42.8084,0.984291
Wef5c7456,C771708a7,44.6687,0.992319
Wef5c7456,C2da9e371,41.2806,0.983965
Wef5c7456,Cd09bc53e,41.2895,0.980032
Wef5c7456,Caece7cf5,42.468,0.986702
Wef5c7456,Ca9e2230d,43.7655,0.992192
Wef5c7456,Ce85b2ae6,41.8461,0.988122
Wef5c7456,C170e810c,41.0546,0.980526
Wef5c7456,C3fb820ec,34.4951,0.931726
Wef5c7456,C05b4ca85,37.6599,0.96608
Wef5c7456,Cc8fd88ff,36.9222,0.976043
Wef5c7456,Cb192473b,42.361,0.9867
Wef5c7456,C2d39825f,46.8464,0.99583
Wef5c7456,C2d23ed7e,36.022,0.944512
Wef5c7456,C35ef14ce,40.7195,0.985098
Wef5c7456,C99a7c545,43.8291,0.994626
Wef5c7456,Cef2ab598,42.052,0.980911
Wef5c7456,C23b2fa47,37.0467,0.958051
Wef5c7456,C2d6c8238,32.4997,0.959169
Wef5c7456,C72323002,29.0188,0.91277
Wef5c7456,C01fb7cb0,39.3675,0.970088
Wef5c7456,Cc5c46a01,42.5078,0.984203
Wef5c7456,C944ab4b9,40.5662,0.985977
Wef5c7456,C3dcf95fb,44.4075,0.99298
Wef5c7456,Caf15a240,41.3118,0.982708
Wef5c7456,C8f8f0150,35.1388,0.922587
Wef5c7456,C5c00cc23,35.8888,0.954786
Wef5c7456,Cdbec10c5,42.6827,0.984191
Wef5c7456,Cde523a0f,42.7502,0.985851
Wef5c7456,C8be7747b,36.9109,0.954774
Wef5c7456,C1cc3c877,45.5106,0.994546
Wef5c7456,C2de5c1ca,36.3062,0.955591
Wef5c7456,Ccd3748bc,40.1005,0.976512
Wef5c7456,C766283c1,40.5287,0.981152
Wef5c7456,Caafdf565,42.8364,0.988011
Wef5c7456,Cd4f81862,38.5497,0.969753
Wef5c7456,C21bca0bb,35.3259,0.950558
Wef5c7456,C89e1b7e3,36.0238,0.948516
Wef5c7456,C4fad20dd,37.5196,0.975946
Wef5c7456,C8889afeb,45.5706,0.993983
Wef5c7456,Cc227984a,45.3737,0.992843
Wef5c7456,C2c2b5d41,41.3218,0.989225
Wef5c7456,C2480d516,44.4341,0.991159
Wef5c7456,C514b4fb6,41.6689,0.986649
